ptid,cls,NDRE_fstd1,NDRE_fstd2,NDRE_fstd4,NDVI_fstd2,NDVI_fstd4,glcm2_contrast,glcm2_ent,glcm2_idm,glcm2_var,glcm4_contrast,glcm4_ent,VH,VH_fstd2,L_HH,L_HV,L_HHHV,L_HV_fstd2
272,2,0.016944193068195047,0.014971096128926739,0.01742204300352816,0.017346001611581046,0.017006476574885035,4.746875000000001,2.6278499324102906,0.42768332670906195,2.3931152343739086,9.333333333333332,3.6450994035202635,-7.740178316185606,2.4215299429110915,3.219810542691576,-4.492726652917966,7.712537195609542,2.041622987954593
273,2,0.020453253055390048,0.020386342091813923,0.029028167916533145,0.021739219704584364,0.031377048891555674,6.634375000000001,3.272782183085348,0.3207973966613673,5.615029296873217,7.953124999999998,4.086501934199628,-15.646983234648122,1.3687361166019714,-4.894879025030974,-8.117270951975058,3.222391926944084,3.238721124088098
274,2,0.013059437312197495,0.01895203150416015,0.024429297865445333,0.023735514275817788,0.026755065792512193,7.378125000000001,3.0469360679340727,0.4007246163018221,3.8360449218753274,7.101996527777778,3.9143732982796497,-6.957435580343758,0.7770473303208355,1.6166390686365588,-2.4001564924430454,4.016795561079604,1.7966020924129564
275,2,0.005539181596908182,0.015626476450769883,0.02288249597649963,0.01982388342464553,0.02272470012402856,7.334375,2.980276022328006,0.3325051440014675,3.895654296875364,10.255208333333332,4.048520029081495,-22.429302182026817,1.7241230557697407,-6.439698715520464,-13.437331437989656,6.997632722469191,4.029433288026796
276,2,0.0075079456207266335,0.01234071204807624,0.019701524245897536,0.015874615780949463,0.018483019476329347,3.1875,2.667494522713006,0.5560576923076923,1.7131054687479264,5.280815972222221,3.7558571296421377,-22.013419635963647,1.472696919387742,-1.7573893075575313,-5.70503328740682,3.947643979849289,1.8334523610359568
277,2,0.012983070229144154,0.02009482218935356,0.028163447686080145,0.01840727119162372,0.026666170917259917,9.896875,3.2658800347155346,0.31867681454078506,6.219443359372235,15.723524305555554,4.229208393481845,-7.590787179307964,2.4440677382958085,-0.4520721844678661,-5.919955337460209,5.467883152992343,1.962057205981739
278,2,0.01306652810133962,0.03132001682613793,0.04463576330151083,0.04335933582586054,0.06471517241439616,17.965625000000003,3.360656837552541,0.24812739464757005,13.167099609373508,22.834201388888886,4.272502362422199,-19.81967274192808,2.3132778756833052,-0.8165315714905432,-5.780071264856076,4.963539693365533,2.709731562006176
279,2,0.020462229546345488,0.017104727746025023,0.032172212492026495,0.015812354803003123,0.040735150722584164,18.775,3.0656502579829112,0.30497752508603054,9.457871093747599,17.251302083333332,3.9036496445350988,-7.4897460947485825,0.2620905628444975,-12.856380454795186,-15.667805792151398,2.811425337356212,0.6133299231235259
280,2,0.00920145496600002,0.014677910863128696,0.02233118056756788,0.017969090056804228,0.030563875905690457,4.553125,2.8542815492787597,0.42840203467041704,3.09174804687882,9.999131944444445,3.878185061963667,-19.029180815930864,1.3113566637153233,-1.4832234805062683,-6.265924018205368,4.7827005376991,2.887958670019782
281,2,0.01802430460932422,0.024619528896347526,0.03439492844164636,0.023845951177502895,0.0441844932019756,20.640625,3.115146570030789,0.26921975996388703,9.209326171875546,21.22612847222222,4.34392809908652,-13.961158955624825,1.0182729684388483,-2.85101911004503,-7.844490179761493,4.993471069716463,2.823092644118646
282,2,0.0197188971461657,0.021962708634569297,0.02828363219702158,0.022239676866362024,0.030639930230896496,8.121875,3.1141693950094322,0.3088100235416412,4.162294921879038,8.567708333333332,4.0249217454915485,-18.31159984500306,1.3449513607940722,-15.41751707859217,-21.61403975768941,6.196522679097242,2.456219450945641
283,2,0.01392260453139525,0.019851015438143636,0.024015356393938765,0.02645889572550655,0.027151508685431626,7.709375,3.1266773171342517,0.3678392518649871,4.172138671877292,9.634982638888888,4.052055518116057,-18.08938182189393,1.409335771812859,-7.370637143164032,-11.861894618891043,4.491257475727011,3.8653133786266523
284,2,0.01265957055569342,0.020157985525831826,0.018947103548368774,0.0074315501063026475,0.0075829021283793634,7.271875,2.9041287155812237,0.352433234988382,3.671826171875182,5.282118055555555,3.610392918742127,-19.158527344190563,1.3160303520113747,-2.98524652451934,-7.413843448328279,4.428596923808939,2.4311254795381263
285,2,0.00895033572726401,0.020894075759186163,0.024718097426462936,0.016890788114719578,0.015258747380070135,8.915625,3.119478739909288,0.3759270132689251,5.198974609373181,8.915364583333332,4.009294720523737,-7.5928438846219,0.8622751123019358,-1.7709504182561346,-3.047904250790907,1.2769538325347725,1.84330537707977
286,2,0.02431714423633876,0.02612900187843056,0.02435184130604718,0.017525645367763857,0.01631989893763131,13.024999999999999,3.1856501980046765,0.3113073108949638,7.50671875000171,8.882378472222221,3.907241662225776,-7.7190720499406735,1.9724757065876608,-2.327504575614796,-7.6955726739003865,5.36806809828559,3.9794484444895275
287,2,0.01612750432748141,0.023976601385106648,0.04525387046681328,0.025956900761609957,0.05626599880928188,19.518750000000004,3.1743735327770564,0.25630050808142724,10.150585937501091,29.95703125,4.50105896509988,-6.649091886771151,0.558051972192385,-0.3068971544470287,-4.044465830705235,3.7375686762582063,2.8572601920358385
288,2,0.05032262356488144,0.07292364757684872,0.07762091879714136,0.10153539041228664,0.10731268819017542,58.715625,3.3758194321272907,0.141690190662356,55.67096679687165,72.06770833333334,4.6832824475996695,-5.187485666144328,1.526185976104167,-0.5047003187457619,-8.646589939954765,8.141889621209003,2.7455663485435013
289,2,0.01233292116071647,0.03570541687924027,0.048897768144204594,0.0645803798197332,0.058645741401404494,37.143750000000004,3.1445369311382367,0.3026820978754774,17.933867187502074,30.01258680555555,4.281878776267962,-9.361070863760638,1.2842317099512013,-4.674080108737385,-12.360208971749003,7.686128863011618,1.4139407698338204
290,2,0.012911347559377893,0.010644554918545641,0.02509287699988116,0.015672839682852293,0.030323986550568355,4.250000000000001,2.7896605476740204,0.41609728506787325,1.9272460937490905,7.341579861111111,3.6640741409221445,-11.108791129521606,1.5414516961806328,-7.419620561702587,-10.928452636970661,3.5088320752680744,2.345442599742944
291,2,0.007169081546954079,0.016878054310632246,0.04831153223600219,0.016573534035491985,0.06937215023046968,9.4125,3.0080735799654974,0.35526230661466535,7.70781249999709,24.10546875,4.201868787623528,-12.784051842806784,1.4142430086357032,-4.624719379440023,-11.910216799923617,7.285497420483594,1.657864849891758
292,2,0.030544204009557544,0.03127346064794434,0.04043967490421047,0.04547023467980171,0.05741711953526021,16.359375,3.313002968889046,0.24070363426416153,9.282529296870962,28.986111111111107,4.431196905531191,-3.249018112629244,1.833908218091035,7.214116604701516,2.76722054945904,4.446896055242476,0.5489519914309504
293,2,0.0220247898742966,0.027309481266664836,0.02680799674584854,0.020994094331131447,0.020188253433573056,14.915625,3.391024373681347,0.24087702549834905,9.032177734371544,10.50390625,3.954055448096236,-19.19705303113345,2.500783929397387,-10.300383998975434,-8.065759549666794,-2.2346244493086402,3.2063939971647306
294,2,0.025133806393047728,0.023566392263132615,0.019390810095530366,0.013917382797132031,0.01251941624924248,9.15,3.1786633556762482,0.36933906078023726,5.277246093748545,5.62890625,3.652392817900887,-16.90834116633599,1.2655101893751202,-3.1825719039702847,-10.270242072932689,7.087670168962404,2.160910209520856
295,2,0.042661922983900126,0.03922907916881297,0.03198099936918541,0.024714893063823826,0.027347944691051417,25.290625,3.367197439349599,0.23757598943785652,13.42686523436987,16.910590277777775,4.245046874045796,-21.630881787788276,1.6380491079953914,-4.0768521015525465,-9.456989574531349,5.380137472978802,4.0566986710854485
296,2,0.010080727068526755,0.028609461274227296,0.04783677254011443,0.02410510067911677,0.031000249179944966,20.525,3.4408443272840934,0.19479851092956413,13.230292968754839,31.112413194444443,4.5888053135881375,-9.65663787544194,1.8159802609965887,1.2883987859147368,-2.8672568186282774,4.155655604543014,1.9067806878462032
297,2,0.013493914353602489,0.026457683017545416,0.03228640187982095,0.0286609720012786,0.043828112476886984,12.13125,3.2637139497762857,0.2717251895560719,7.524609374994725,13.800781249999998,4.169560201348013,-22.09019218433404,4.853000017845382,-15.30576514123436,-19.826720383720215,4.520955242485854,2.361085767878517
298,2,0.021487006150387445,0.022072912484097085,0.0317817619707655,0.014350603352477632,0.014459435047937643,8.5125,3.2393984279338586,0.30832609759080354,5.990136718749454,10.229166666666664,4.173953955498201,-21.208241869281167,1.5711760033009672,-0.4481864598408407,-11.399757749411506,10.951571289570666,1.7935484262904482
299,2,0.01305655363668008,0.015304368602069022,0.026596567905098897,0.01582681291810653,0.024304860619920713,8.428125,3.133706506441988,0.38607919392052326,4.758154296871908,13.129340277777775,4.017864847957185,-15.912039436048914,1.475336405056769,-9.645338949334658,-11.129848213364696,1.484509264030038,2.2338659593253753
300,2,0.011099796052241973,0.01794667759066613,0.021810348065823337,0.013599341502438083,0.020950677362837043,6.018750000000001,3.066515526345936,0.37839175431087196,3.3278710937447613,6.6545138888888875,3.9660382485360506,-17.253082204844155,1.5327137081197495,-2.1839987748694227,-6.135344438039809,3.951345663170386,2.9942861471976987
301,2,0.005675863435495175,0.013313074266670498,0.018011163176993916,0.009778348605228426,0.011931107112925905,2.2750000000000004,2.774455606119965,0.5277941176470589,1.632187499997599,4.669704861111111,3.6966192365384334,-10.266104414782824,2.155763988944246,-7.451463552213767,-10.087625235146092,2.6361616829323253,3.60193873370768
302,2,0.006915590782575817,0.016306442336349588,0.11031738516734356,0.025719215539777466,0.15645823075676932,50.637499999999996,3.118097671335869,0.3435794943317284,38.29044921875084,102.59114583333334,4.600109268875574,-19.126517830255956,3.057877628034073,-11.90053083333521,-18.83117287122866,6.930642037893449,5.582410513435747
303,2,0.01972751780914498,0.035263021348318685,0.03274692643319606,0.014972108431067404,0.01666826250430578,12.8375,3.2571733479792284,0.28992866387748434,10.145468749993597,10.73958333333333,4.216318507609358,-8.651231639907136,1.4215190656463543,-11.324692634300007,-14.404954399951833,3.0802617656518265,3.290176557910696
304,2,0.045292697948721816,0.06387931285661572,0.07946809786042737,0.09283621753407809,0.11871405516423707,46.115625,3.3866498568235395,0.2090122521654978,41.332490234376564,66.13975694444444,4.660258972832786,-11.485269459835827,0.8957088481548334,-5.203884962638284,-11.866714757548635,6.662829794910351,2.3093505535624357
305,2,0.016302220773304357,0.016696504268539115,0.018363733355829952,0.01261773117574265,0.012571277334314004,4.50625,2.968537982289425,0.39497546471811174,3.044609374996071,3.978732638888889,3.3488623721982833,-22.95506648770247,1.5285729812251267,-6.169056694868942,-8.246607452867153,2.0775507579982104,3.4884111240295415
306,2,0.0229835729043531,0.024700588843238898,0.07928416064908413,0.02128275767549547,0.11975156254201039,6.4625,3.133175571952002,0.3719635868900575,6.0226367187451615,59.62022569444445,4.053378112384352,-18.277397292648995,0.9578694298691182,-1.5336995887874423,-5.342681605567407,3.8089820167799644,2.3261254827015
307,2,0.019347367543044693,0.01972964540730651,0.02418732248333723,0.028125038670486553,0.023942262176857475,5.209375,3.0253599125001887,0.4464097850678733,3.752802734380566,6.708333333333333,3.907211995442209,-19.0029697493026,0.840274564483907,-6.673848011361201,-6.518785651626942,-0.1550623597342593,1.679131479937356
308,2,0.00895973771619022,0.011692621836725143,0.016490638109579406,0.010974423984401223,0.016130106364249195,4.0625,2.7332802758004093,0.43724394643512293,1.678242187502292,5.417534722222221,3.7266686531698316,-14.460419098600106,0.8331807262993159,-0.6181829515655721,-3.529130629350206,2.910947677784634,3.4711842558222266
309,2,0.01146920709138263,0.02683050403603748,0.030877948030595317,0.026300639914703057,0.026568002776297155,12.16875,3.125488407216359,0.33648375686413706,8.513886718747926,13.65842013888889,4.151646190415241,-21.627929388995483,1.4529660591869942,-6.993908448876027,-13.556577066152741,6.562668617276714,4.179280332501694
310,2,0.0054101736153428625,0.011227635269539307,0.025926591245664,0.00918854778072748,0.017743827272435977,2.6062499999999997,2.9668332721611357,0.4941487556561086,2.4272460937454525,5.177083333333334,3.634588607391872,-16.948098027955467,1.3992439138142918,-4.747057875633658,-6.719045580088007,1.9719877044543495,2.9433009574179905
311,2,0.00874188767551186,0.010302205208560443,0.01798153174020271,0.005686381758494327,0.014051662427921267,3.1187500000000004,2.911492238761997,0.4676838235294118,2.78576171874829,4.876736111111111,3.5263238457235673,-14.427076994860712,1.2417435223591184,-9.729750591696884,-12.973336427088682,3.243585835391798,2.4380475851820753
312,2,0.021081117338617436,0.020149579860376708,0.03259350645204992,0.014324114135293279,0.020926243448725814,8.6875,3.263713949776285,0.2927928947046594,7.396054687500509,10.194444444444443,4.2438103260561455,-23.5611342881827,2.3068090846127887,-11.302073117251012,-13.342528327824922,2.04045521057391,4.288281612277308
313,2,0.01577075505852222,0.02706385786837052,0.02558276669356965,0.015245250519535385,0.017619216503408256,12.803125,3.1661977805307355,0.26003873576838066,6.719013671878201,11.027777777777775,4.080937476147191,-5.558913810577051,1.6756893520144498,-7.2607148112853395,-9.508287953941732,2.2475731426563925,5.152859694069118
314,2,0.02703312477487538,0.026569221906332537,0.023362994783490763,0.015357482931290183,0.016915225752069996,12.059375000000001,3.293550551415105,0.29077220330224274,6.087841796875182,10.064236111111109,4.135773120118873,-7.142915823755278,0.6477448834367134,-11.046096281489753,-20.02178013781287,8.975683856323116,3.4439886159011692
315,2,0.028930824759076913,0.021437949294039752,0.02683090755082843,0.0123955192090433,0.01990412665529737,17.303125,3.144536931138237,0.2695864492313966,7.161083984375182,13.249131944444443,4.197930903789796,-20.876945561532537,1.4478541887009955,-0.9905212748469125,-7.989832102973082,6.99931082812617,2.231668640027172
316,2,0.04238994746567291,0.04571243388946579,0.04634106506678599,0.06126196506146662,0.04666284485143548,22.665625,3.252798831121421,0.23184805118869062,19.851708984374454,15.66970486111111,4.339867953029527,-16.96139705622286,3.2606776740957772,-5.690813546760708,-11.313375512649387,5.6225619658886785,2.0546021892069226
317,2,0.013558407054841725,0.016476832837278566,0.03193679566311871,0.02045834555979499,0.03687760904301684,8.471875,3.0474670024240575,0.2969449752354164,5.926396484372162,9.34157986111111,4.075822751371003,-22.743168168086033,1.2958552986401541,-0.5393094049298668,-9.183678840381688,8.644369435451821,1.3118901445368052
318,2,0.016669870370392446,0.014624034823768152,0.023483309493132307,0.009158770983205188,0.01673715738238507,5.103125,3.196076729148862,0.3903477360278831,4.070263671874272,5.92578125,3.9557898544584336,-6.168490067583623,0.2892409977655314,0.36110606918279586,-4.521655537737885,4.882761606920681,1.8603726693379903
